3.64  -10.819   -1.24832
3.66  -11.0314   -1.33926
3.68  -11.2497   -1.45491
3.7  -11.4728   -1.60172
3.72  -11.6972   -1.78814
3.74  -11.9155   -2.02482
3.76  -12.1136   -2.32391
3.78  -12.2666   -2.69629
3.8  -12.3342   -3.14393
3.82  -12.2613   -3.64428
3.84  -11.9954   -4.12954
3.86  -11.5313   -4.4825
3.88  -10.958   -4.58643
3.9  -10.4357   -4.41334
3.92  -10.0957   -4.0498
3.94  -9.97366   -3.6243
3.96  -10.0324   -3.23106
3.98  -10.215   -2.91297
4  -10.4743   -2.67888
4.02  -10.7796   -2.52297
4.04  -11.1135   -2.43583
4.06  -11.4672   -2.40936
4.08  -11.8374   -2.43835
4.1  -12.2234   -2.52091
4.12  -12.6264   -2.65851
4.14  -13.0479   -2.85621
4.16  -13.4893   -3.12306
4.18  -13.9507   -3.47281
4.2  -14.4294   -3.92514
4.22  -14.9168   -4.50688
4.24  -15.394   -5.25352
4.26  -15.8236   -6.20897
4.28  -16.1367   -7.42122
4.3  -16.2146   -8.92676
4.32  -15.8745   -10.7111
4.34  -14.8847   -12.637
4.36  -13.0656   -14.3665
4.38  -10.4932   -15.3958
4.4  -7.63499   -15.3255
4.42  -5.14263   -14.1876
4.44  -3.43628   -12.4169
4.46  -2.54664   -10.5062
4.48  -2.27739   -8.7659
4.5  -2.39942   -7.31294
4.52  -2.73748   -6.15251
4.54  -3.17917   -5.24556
4.56  -3.65814   -4.5443
4.58  -4.13659   -4.00475
4.6  -4.59318   -3.5893
4.62  -5.01751   -3.2649
4.64  -5.4091   -3.00273
4.66  -5.77693   -2.78163
4.68  -6.13366   -2.59215
4.7  -6.488   -2.43418
4.72  -6.84208   -2.31027
4.74  -7.19448   -2.2212
4.76  -7.54322   -2.16564
4.78  -7.88749   -2.14123
4.8  -8.22793   -2.14602
4.82  -8.56575   -2.17951
4.84  -8.90149   -2.24236
4.86  -9.2347   -2.33466
4.88  -9.56643   -2.45491
4.9  -9.90206   -2.6024
4.92  -10.2508   -2.78265
4.94  -10.62   -3.01037
4.96  -11.0095   -3.30708
4.98  -11.4102   -3.69748
5  -11.8032   -4.20857
5.02  -12.1552   -4.86894
5.04  -12.4107   -5.70384
5.06  -12.4832   -6.71927
5.08  -12.2583   -7.87109
5.1  -11.633   -9.02816
5.12  -10.5993   -9.97974
5.14  -9.30616   -10.5418
5.16  -7.97515   -10.6888
5.18  -6.73313   -10.5249
5.2  -5.58751   -10.1222
5.22  -4.56028   -9.46569
5.24  -3.75773   -8.56147
5.26  -3.28256   -7.51967
5.28  -3.13997   -6.49569
5.3  -3.25352   -5.60073
5.32  -3.52746   -4.87895
5.34  -3.88358   -4.33049
5.36  -4.26691   -3.93738
5.38  -4.63864   -3.67662
5.4  -4.96795   -3.52237
5.42  -5.22985   -3.44099
5.44  -5.41297   -3.3864
5.46  -5.5346   -3.30839
5.48  -5.64227   -3.17869
5.5  -5.78691   -3.0094
5.52  -5.99299   -2.83821
5.54  -6.25669   -2.70024
5.56  -6.56205   -2.61599
5.58  -6.89349   -2.59469
5.6  -7.23941   -2.64135
5.62  -7.5911   -2.7617
5.64  -7.93968   -2.96482
5.66  -8.27251   -3.26439
5.68  -8.5679   -3.67833
5.7  -8.78803   -4.22582
5.72  -8.86972   -4.91716
5.74  -8.71971   -5.73096
5.76  -8.23121   -6.57637
5.78  -7.34747   -7.26572
5.8  -6.16019   -7.56205
5.82  -4.93194   -7.33172
5.84  -3.94925   -6.65989
5.86  -3.34835   -5.77414
5.88  -3.09897   -4.88146
5.9  -3.09824   -4.09361
5.92  -3.24644   -3.44345
5.94  -3.47279   -2.92382
5.96  -3.73381   -2.51388
5.98  -4.00503   -2.19146
6  -4.27341   -1.93769
6.02  -4.53251   -1.73753
6.04  -4.77958   -1.57942
6.06  -5.01412   -1.45447
6.08  -5.23695   -1.35617
